username, date, retweets, text, id, permalink,,,,
EthanRunt,5/7/11 13:59,0,"Enjoying the fuck out of Bossypants , must not get into it for fear of not finishing coursework.",6.69252E+16,https://twitter.com/EthanRunt/status/66925168144031744,,,,
shiratarrant,5/7/11 13:55,0,Spending the morning under blankets with Bossypants .,6.69242E+16,https://twitter.com/shiratarrant/status/66924150018674688,,,,
cwerckmeister,5/7/11 13:55,0,Bossypants is going for a long walk,6.69241E+16,https://twitter.com/cwerckmeister/status/66924138694066178,,,,
abbygardner,5/7/11 13:55,0,@castorpolluxnyc Bossypants is so so great. I'm old school but I've finally given in to the downloading. So much easier for the subway....,6.69241E+16,https://twitter.com/abbygardner/status/66924092061777920,,,,
sophiebrahams,5/7/11 13:54,0,@leetranlam First the A Supposedly Fun Thing I'll Never Do Again reference in Bossypants and now this! Can't wait to watch!,6.69239E+16,https://twitter.com/sophiebrahams/status/66923853535916034,,,,
castorpolluxnyc,5/7/11 13:53,0,"@abbygardner @fuggirls Is Bossypants great? Also, do you love downloading the books or are you oldschool, I can't decide which way to go.",6.69237E+16,https://twitter.com/castorpolluxnyc/status/66923656084856833,,,,
abbygardner,5/7/11 13:49,0,@castorpolluxnyc You must read the @fuggirls YA novel Spoiled when it comes out it June. Such a fun beach read! Also Bossypants !,6.69226E+16,https://twitter.com/abbygardner/status/66922584784113665,,,,
Simonjenkin,5/7/11 13:48,0,I am reading Tina Fey's Bossypants . It arrived today and I am almost halfway through.,6.69224E+16,https://twitter.com/Simonjenkin/status/66922404508737536,,,,
mallorywitzig,5/7/11 13:42,0,"I really want Tina Fey's book  Bossypants "" for my birthday.""",6.69209E+16,https://twitter.com/mallorywitzig/status/66920867606704128,,,,
2gucci4yucci,5/7/11 13:41,0,I really need to read Tina Fey's Bossypants . So looking forward to her hosting SNL. Can't WAIT!! :) The world needs more openly funny women.,6.69206E+16,https://twitter.com/2gucci4yucci/status/66920610009329664,,,,
kasiemba,5/7/11 13:39,0,"I need to get through The Hero With A Thousand Faces"" before I get to "" Bossypants ."" #thingsithinkabout""",6.69202E+16,https://twitter.com/kasiemba/status/66920154239479809,,,,
JustRocco,5/7/11 13:39,0,"I had every intention of buying my mom her gift this morning. Instead I ended up with a fly guayabera and Tina Fey's  Bossypants "" :)""",6.692E+16,https://twitter.com/JustRocco/status/66920020059500545,,,,
little_room,5/7/11 13:39,0,"On page 85 of 280 of Bossypants , by Tina Fey http://goodreads.com/user_status/show/6126658",6.692E+16,https://twitter.com/little_room/status/66920017639391232,,,,
little_room,5/7/11 13:39,0,I'm #reading Bossypants by Tina Fey http://goodreads.com/review/show/166365807,6.692E+16,https://twitter.com/little_room/status/66919985645232129,,,,
riskeypb,5/7/11 13:33,0,#6: Bossypants top-sellers_books_books_0316056863,6.69187E+16,https://twitter.com/riskeypb/status/66918650757648384,,,,
being_katie,5/7/11 13:13,0,Let the Kindle-ing begin! First up -- Tina Fey's Bossypants,6.69135E+16,https://twitter.com/being_katie/status/66913548873379840,,,,
AlexNedstam,5/7/11 13:04,0,BlÃ_ddrar lite i Bossypants . Ska bli kul att lÃ_sa den.,6.69113E+16,https://twitter.com/AlexNedstam/status/66911259131527168,,,,
Booklover528,5/7/11 12:56,0,Bossypants ' by Tina Fey..Get it at Amazon! #books http://amzn.to/ep5dEA,6.69092E+16,https://twitter.com/Booklover528/status/66909200919445505,,,,
Anabelle_Anas,5/7/11 12:54,0,#5: Bossypants http://amzn.to/l3DRjw,6.69088E+16,https://twitter.com/Anabelle_Anas/status/66908798509522944,,,,
Improbable42,5/7/11 12:53,0,I have a total girl crush on Tina Fey. http://bit.ly/gfvkAK @GetGlue #Bossypants,6.69085E+16,https://twitter.com/Improbable42/status/66908452001296385,,,,
DevenderNaveen,5/7/11 12:51,0,Check out this Amazon deal: ' Bossypants ' by Tina Fey (Hardcover - Apr 5... http://amzn.to/mb8tFh,6.69081E+16,https://twitter.com/DevenderNaveen/status/66908110782070784,,,,
natashabailie,5/7/11 12:48,0,Have ordered ' Bossypants ' by Tina Fey...I cannot wait to READ!,6.69072E+16,https://twitter.com/natashabailie/status/66907210898345984,,,,
bookofwinner,5/7/11 12:47,0,#entertainment #hot #1: Bossypants : Bossypants Tina Fey (Author) (185)Download: $12.99 2 used & new from $9.99(... http://bit.ly/cGIedd,6.69071E+16,https://twitter.com/bookofwinner/status/66907062520651776,,,,
Butterfly_012,5/7/11 12:40,0,#Win A Copy Of Bossypants By Tina Fey 2 Winners via @MomsMotleyCrue CAN/US #giveaway http://tinyurl.com/3edeeh7,6.69053E+16,https://twitter.com/Butterfly_012/status/66905254012264448,,,,
lisacianci,5/7/11 12:28,0,"Just read Tina Fey's Bossypants . Too, too funny.",6.69022E+16,https://twitter.com/lisacianci/status/66902185107136512,,,,
Zerophiliac,5/7/11 12:26,0,Photo: quitexinfamous: Tina is amazing. Bossypants â™¡ http://tumblr.com/xct2f92tnq,6.69018E+16,https://twitter.com/Zerophiliac/status/66901762300325889,,,,
sarah_eldred,5/7/11 12:24,0,"My dream for the future is that sketch comedy shows become a gender-blind meritocracy of whoever is really the funniest."" #bossypants""",6.69013E+16,https://twitter.com/sarah_eldred/status/66901325983662081,,,,
bookofwinner,5/7/11 12:23,0,#books #deals #store #1: Bossypants : Bossypants Tina Fey (Author) 38 days in the top 100 (185)Download: $12.99... http://bit.ly/cT1CTm,6.6901E+16,https://twitter.com/bookofwinner/status/66901015177334784,,,,
misterjim74,5/7/11 12:16,0,Giveaway â€“ Bossypants by Tina Fey â€“ 2 Winners â€“ Ends 5/7/11 http://bit.ly/gtHMmi,6.68992E+16,https://twitter.com/misterjim74/status/66899183411544064,,,,
janek85,5/7/11 12:15,0,Tina Fey's Bossypants is hilarious and I shouldn't have been up this late,6.68991E+16,https://twitter.com/janek85/status/66899064582717440,,,,
pastor_dave619,5/7/11 12:14,0,"Reading Tina Fey's  Bossypants ""...hilarious"," and awkward""",6.68987E+16,https://twitter.com/pastor_dave619/status/66898719580229632,,,
abebudicom,5/7/11 12:14,0,Bossypants http://goo.gl/fb/o6r0s,6.68987E+16,https://twitter.com/abebudicom/status/66898668120326144,,,,
skrobert_,5/7/11 12:09,0," Bossypants """," Tina Fey #thingsIreadthissummer""",6.68974E+16,https://twitter.com/skrobert_/status/66897409233522689,,,
mashby,5/7/11 12:09,0,"@rlux Great choice picking BossyPants . Very funny and a quick read, perfect for a vacation.",6.68974E+16,https://twitter.com/mashby/status/66897360944500736,,,,
PepperJess,5/7/11 12:05,0,@ousmanemariko im trying to think of a comic my mom would like. is there a Tina Fey Bossypants graphic novel?,6.68965E+16,https://twitter.com/PepperJess/status/66896476302868480,,,,
B_Schmidt,5/7/11 12:03,0,"There is not one management course in the world where they recommend self-righteousness as a tool."" -Tina Fey"," "" Bossypants """"",6.6896E+16,https://twitter.com/B_Schmidt/status/66895956125302784,,,
womensvoices,5/7/11 12:02,0,"The amazing Roz Warren shares her take on Tina Fey's book  Bossypants "" http://bit.ly/lh8Xmw #tinafey #bossypants #books #snl #30rock #comedy""",6.68956E+16,https://twitter.com/womensvoices/status/66895582194700288,,,,
rlux,5/7/11 12:00,0,"Starting to stockpile books for next month's vacation. Just bought Tina Fey's  Bossypants """"",6.68953E+16,https://twitter.com/rlux/status/66895270780211200,,,,
cabara,5/7/11 12:00,0,"Another take on Tina Fey's book  Bossypants "" http://bit.ly/lh8Xmw #books #tinafey #bossypants #snl #30rock #comedy""",6.68951E+16,https://twitter.com/cabara/status/66895080207822848,,,,
DailyLocalNews,5/7/11 11:49,0,#Audiobook Bossypants (Unabridged) - Tina Fey: ... http://bit.ly/muUK48,6.68924E+16,https://twitter.com/DailyLocalNews/status/66892378807599105,,,,
Diana_Richards,5/7/11 11:49,0,#Audiobooks Bossypants (Unabridged) - Tina Fey: ... http://bit.ly/muUK48,6.68924E+16,https://twitter.com/Diana_Richards/status/66892377817759745,,,,
Carabee,5/7/11 11:43,0,Feel like poo. But I'm going to make lemonade out of lemons and spend my sick day laying in bed reading #Bossypants . Take that sinuses!,6.6891E+16,https://twitter.com/Carabee/status/66891009635778562,,,,
riskeypb,5/7/11 11:43,0,#5: Bossypants top-sellers_books_books_0316056863,6.68909E+16,https://twitter.com/riskeypb/status/66890932468973569,,,,
ashwinsid,5/7/11 11:40,0,@unitechy Oh. Time to explore iPhone. Or to read BossyPants :P *runs*,6.68902E+16,https://twitter.com/ashwinsid/status/66890196423163904,,,,
BookLover526,5/7/11 11:38,0,Bossypants ' by Tina Fey..Get it at Amazon! #books http://amzn.to/ep5dEA,6.68897E+16,https://twitter.com/BookLover526/status/66889652954595328,,,,
tonysatelle,5/7/11 11:28,0,"Has just started reading Tina Fey, Bossypants .",6.68871E+16,https://twitter.com/tonysatelle/status/66887079010902016,,,,
AaronBoBearon,5/7/11 11:21,0,finished Bossypants by Tina Fey http://amzn.to/dRoCgd #Kindle,6.68853E+16,https://twitter.com/AaronBoBearon/status/66885346226475008,,,,
CKristofic,5/7/11 11:21,0,"Buying Tina Fey's  Bossypants "" and maybe something else if it strikes my fancy. (@The Doylestown Bookshop) http://4sq.com/jupkik""",6.68853E+16,https://twitter.com/CKristofic/status/66885297274761216,,,,
perfecfozone,5/7/11 11:20,0,Tina Fey : Bossypants by Tina Fey: review - Telegraph.co.uk http://uxp.in/35135941,6.6885E+16,https://twitter.com/perfecfozone/status/66885025475461120,,,,
skpowers3,5/7/11 11:17,0,Giveaway â€“ Bossypants by Tina Fey â€“ 2 Winners â€“ Ends 5/7/11 http://bit.ly/gtHMmi,6.68844E+16,https://twitter.com/skpowers3/status/66884374947307520,,,,
Marcia_Byrd,5/7/11 11:12,0,"RT @lindamade : yay, my copy of tina fey's bossypants just came! need to use it as a dangling carrot so i can finish up this writing work!",6.68831E+16,https://twitter.com/Marcia_Byrd/status/66883138223222784,,,,
MCourbanou,5/7/11 11:12,0,at least I have my new book! #bossypants,6.68831E+16,https://twitter.com/MCourbanou/status/66883104521977856,,,,
giveawaygirlie,5/7/11 11:12,0,Bossypants by Tina Fey- http://sweeps4bloggers.com/?p=18387 5/7,6.68831E+16,https://twitter.com/giveawaygirlie/status/66883101682446336,,,,
SALTAFDC,5/7/11 10:56,0,@MitaliPerkins I just bought the book Bossypants - can't wait to read it!,6.6879E+16,https://twitter.com/SALTAFDC/status/66879029155868673,,,,
nixcruz,5/7/11 10:53,0,"living for tina fey's acct of a magazine photo shoot in her book #bossypants -- a chapter called 'amazing, gorgeous, not like that.' read!",6.68782E+16,https://twitter.com/nixcruz/status/66878221488095234,,,,
bookofwinner,5/7/11 10:51,0,#books #deals #store #1: Bossypants : Bossypants Tina Fey (Author) 38 days in the top 100 (184)Download: $12.99... http://bit.ly/cT1CTm,6.68778E+16,https://twitter.com/bookofwinner/status/66877822664318976,,,,
Davidaart,5/7/11 10:50,0,@marcfennell Im reading bossypants now love it have girly crush on Tina Fey,6.68776E+16,https://twitter.com/Davidaart/status/66877608608018432,,,,
corriechen,5/7/11 10:44,0,Dear Tina Fey's Bossypants . How I heart you and will cradle you to sleep in my arms. A fantastic read.,6.6876E+16,https://twitter.com/corriechen/status/66876002952945664,,,,
bookofwinner,5/7/11 10:44,0,#entertainment #hot #1: Bossypants : Bossypants Tina Fey (Author) (184)Download: $12.99 2 used & new from $9.99(... http://bit.ly/cGIedd,6.6876E+16,https://twitter.com/bookofwinner/status/66875955465039872,,,,
ojennifer_,5/7/11 10:43,0,"Reading  Bossypants "" by Tina Fey. It is by far the funniest book I've read. I keep laughing out loud on my break@work. #coworkersthinkImnuts""",6.68758E+16,https://twitter.com/ojennifer_/status/66875756109762560,,,,
pruey_m,5/7/11 10:28,0,@marcfennell Bossypants rules!,6.68721E+16,https://twitter.com/pruey_m/status/66872139982180352,,,,
accidentallyhs,5/7/11 10:27,0,Just won Bossypants at #BBCBOS thank you! @mommysfabulous and my husband editor!,6.68717E+16,https://twitter.com/accidentallyhs/status/66871737219944448,,,,
hollyrosenfink,5/7/11 10:25,0,I agree with @mommysfabulous that Tina Fey's Bossypants rocks! #bbcbos,6.68713E+16,https://twitter.com/hollyrosenfink/status/66871304493600768,,,,
mjgal,5/7/11 10:21,0,@marcfennell any good? Was gonna get it today #bossypants,6.68704E+16,https://twitter.com/mjgal/status/66870367838408704,,,,
slchia,5/7/11 10:20,0,"Asphalt of Pinking"". HAHAHA. This is like the third time I'm listening to Bossypants . Just. Because.""",6.687E+16,https://twitter.com/slchia/status/66870021850267650,,,,
white_lightning,5/7/11 10:19,0,@littlelachance bossypants !,6.68698E+16,https://twitter.com/white_lightning/status/66869813418541056,,,,
valerie2350,5/7/11 10:18,1,Ends Tonight - Giveaway â€“ Bossypants by Tina Fey â€“ 2 Winners â€“ http://bit.ly/gtHMmi,6.68696E+16,https://twitter.com/valerie2350/status/66869585604919297,,,,
Anabelle_Anas,5/7/11 10:16,0,#5: Bossypants http://amzn.to/l3DRjw,6.68689E+16,https://twitter.com/Anabelle_Anas/status/66868930731442176,,,,
lgiselebock,5/7/11 10:11,0," Bossypants "" encomendado"," agora Ã© sÃ_ contar os dias para a entrega!! \o/""",6.68679E+16,https://twitter.com/lgiselebock/status/66867869706747904,,,
BookLover525,5/7/11 10:11,1,Bossypants ' by Tina Fey..Get it at Amazon #books http://amzn.to/ep5dEA,6.68677E+16,https://twitter.com/BookLover525/status/66867731659628544,,,,
blondnerd,5/7/11 10:02,0,Reading Bossypants on the metro. Tina Fey is so awesome I can't deal with it.,6.68654E+16,https://twitter.com/blondnerd/status/66865434791649280,,,,
bookofwinner,5/7/11 9:49,0,#books #deals #store #1: Bossypants : Bossypants Tina Fey (Author) 38 days in the top 100 (183)Download: $12.99... http://bit.ly/cT1CTm,6.68623E+16,https://twitter.com/bookofwinner/status/66862287692103680,,,,
BookLover526,5/7/11 9:45,0,Bossypants ' by Tina Fey..Get it at Amazon #books http://amzn.to/ep5dEA,6.68613E+16,https://twitter.com/BookLover526/status/66861252021993472,,,,
HOWabout22,5/7/11 9:34,0,I'm rudely reading Bossypants over this guy's shoulder on the train. I feel like Tina Fey would be ok with it. Owning my bad behavior.,6.68585E+16,https://twitter.com/HOWabout22/status/66858452718321664,,,,
jenplck,5/7/11 9:30,0,"If the purpose of Tina fey's bossypants cover is to make the reader feel supremely awkward reading it in public, success!!",6.68574E+16,https://twitter.com/jenplck/status/66857389185449986,,,,
holidaygiftbuzz,5/7/11 9:25,0,Currently Buzzing #Bossypants (Audiobook #ChristmasGift #Christmas #books . http://www.holidaygiftbuzz.com/product/2833/books/,6.68561E+16,https://twitter.com/holidaygiftbuzz/status/66856073683931136,,,,
BookLover526,5/7/11 9:20,0,Bossypants ' by Tina Fey..Get it at Amazon!! #books http://amzn.to/ep5dEA,6.6855E+16,https://twitter.com/BookLover526/status/66855016224407552,,,,
femmajoster,5/7/11 9:20,0,"Had to cancel Bossypants because I need bus fares/eyebrows waxing/haircut, consoling myself with mini eggs.",6.6855E+16,https://twitter.com/femmajoster/status/66855010239119360,,,,
athemachine,5/7/11 9:01,0,Crashed around 11:15 while reading Bossypants,6.68502E+16,https://twitter.com/athemachine/status/66850235665756161,,,,
pandakao,5/7/11 8:53,0,Tina fey includes my favorite Annie hall quote in Bossypants . Reason #57393775 why I love her.,6.68482E+16,https://twitter.com/pandakao/status/66848215273701376,,,,
Booklover528,5/7/11 8:53,0,Bossypants ' by Tina Fey..Get it at Amazon!! #books http://amzn.to/ep5dEA,6.68481E+16,https://twitter.com/Booklover528/status/66848089872416768,,,,
riskeypb,5/7/11 8:52,0,#4: Bossypants top-sellers_books_books_0316056863,6.68478E+16,https://twitter.com/riskeypb/status/66847774594965505,,,,
BookLover527,5/7/11 8:50,0,Bossypants ' by Tina Fey..Get it at Amazon #books http://amzn.to/ep5dEA,6.68474E+16,https://twitter.com/BookLover527/status/66847353973391361,,,,
j_abrahamsson,5/7/11 8:49,0,@danielsandstrom : Anna Hellstens briljanta recension av Tina Feys Bossypants lÃ_ser ni hÃ_r http:// bit.ly/kgPYbH .,6.68472E+16,https://twitter.com/j_abrahamsson/status/66847179230294017,,,,
DuhaAlRamadhan,5/7/11 8:49,0,"Can't wait to dig into my book  Bossypants "" by Tina Fey. I love this woman"," she's a genius!""",6.6847E+16,https://twitter.com/DuhaAlRamadhan/status/66847009885270016,,,
Mikaela911,5/7/11 8:48,0,Reading Tina Fey's Bossypants ! :D,6.68469E+16,https://twitter.com/Mikaela911/status/66846899730268160,,,,
Anabelle_Anas,5/7/11 8:48,0,#4: Bossypants http://amzn.to/eBMHrF,6.68469E+16,https://twitter.com/Anabelle_Anas/status/66846889852674048,,,,
femmajoster,5/7/11 8:40,0,I just want Bossypants to arrive right now so I can read it over and over and over :(,6.68449E+16,https://twitter.com/femmajoster/status/66844893837922304,,,,
melaniecdavis,5/7/11 8:30,0,finished Bossypants by Tina Fey http://amzn.to/dRoCgd #Kindle,6.68425E+16,https://twitter.com/melaniecdavis/status/66842460281765888,,,,
HelenAndOlly,5/7/11 8:27,0,RT @marcellerby : Just downloaded Tina Fey's Bossypants audio book for totally free thanks to @HelenAndOlly http://bit.ly/7ElyCe,6.68416E+16,https://twitter.com/HelenAndOlly/status/66841567226376193,,,,
MarcEllerby,5/7/11 8:19,0,Just downloaded Tina Fey's Bossypants audio book for totally free thanks to @HelenAndOlly http://answermethispodcast.com/audible,6.68395E+16,https://twitter.com/MarcEllerby/status/66839459148206080,,,,
